ID,Severity,Start_Time,End_Time,City,State,Temperature(F),Weather_Condition,Visibility(mi),Humidity(%),Wind_Speed(mph)
A249,1,2021-01-11 09:00:00,2021-01-11 10:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A250,2,2021-01-11 10:00:00,2021-01-11 11:00:00,New York,NY,70,Clear,10.0,50,5.0
A251,3,2021-01-11 11:00:00,2021-01-11 12:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A252,2,2021-01-11 12:00:00,2021-01-11 13:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A253,4,2021-01-11 13:00:00,2021-01-11 14:00:00,Houston,TX,80,Fog,8.0,80,6.0
A254,1,2021-01-11 14:00:00,2021-01-11 15:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A255,2,2021-01-11 15:00:00,2021-01-11 16:00:00,New York,NY,70,Clear,10.0,50,5.0
A256,3,2021-01-11 16:00:00,2021-01-11 17:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A257,2,2021-01-11 17:00:00,2021-01-11 18:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A258,4,2021-01-11 18:00:00,2021-01-11 19:00:00,Houston,TX,80,Fog,8.0,80,6.0
A259,1,2021-01-11 19:00:00,2021-01-11 20:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A260,2,2021-01-11 20:00:00,2021-01-11 21:00:00,New York,NY,70,Clear,10.0,50,5.0
A261,3,2021-01-11 21:00:00,2021-01-11 22:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A262,2,2021-01-11 22:00:00,2021-01-11 23:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A263,4,2021-01-11 23:00:00,2021-01-12 00:00:00,Houston,TX,80,Fog,8.0,80,6.0
A264,1,2021-01-12 00:00:00,2021-01-12 01:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A265,2,2021-01-12 01:00:00,2021-01-12 02:00:00,New York,NY,70,Clear,10.0,50,5.0
A266,3,2021-01-12 02:00:00,2021-01-12 03:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A267,2,2021-01-12 03:00:00,2021-01-12 04:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A268,4,2021-01-12 04:00:00,2021-01-12 05:00:00,Houston,TX,80,Fog,8.0,80,6.0
A269,1,2021-01-12 05:00:00,2021-01-12 06:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A270,2,2021-01-12 06:00:00,2021-01-12 07:00:00,New York,NY,70,Clear,10.0,50,5.0
A271,3,2021-01-12 07:00:00,2021-01-12 08:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A272,2,2021-01-12 08:00:00,2021-01-12 09:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A273,4,2021-01-12 09:00:00,2021-01-12 10:00:00,Houston,TX,80,Fog,8.0,80,6.0
A274,1,2021-01-12 10:00:00,2021-01-12 11:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A275,2,2021-01-12 11:00:00,2021-01-12 12:00:00,New York,NY,70,Clear,10.0,50,5.0
A276,3,2021-01-12 12:00:00,2021-01-12 13:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A277,2,2021-01-12 13:00:00,2021-01-12 14:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A278,4,2021-01-12 14:00:00,2021-01-12 15:00:00,Houston,TX,80,Fog,8.0,80,6.0
A279,1,2021-01-12 15:00:00,2021-01-12 16:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A280,2,2021-01-12 16:00:00,2021-01-12 17:00:00,New York,NY,70,Clear,10.0,50,5.0
A281,3,2021-01-12 17:00:00,2021-01-12 18:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A282,2,2021-01-12 18:00:00,2021-01-12 19:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A283,4,2021-01-12 19:00:00,2021-01-12 20:00:00,Houston,TX,80,Fog,8.0,80,6.0
A284,1,2021-01-12 20:00:00,2021-01-12 21:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A285,2,2021-01-12 21:00:00,2021-01-12 22:00:00,New York,NY,70,Clear,10.0,50,5.0
A286,3,2021-01-12 22:00:00,2021-01-12 23:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A287,2,2021-01-12 23:00:00,2021-01-13 00:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A288,4,2021-01-13 00:00:00,2021-01-13 01:00:00,Houston,TX,80,Fog,8.0,80,6.0
A289,1,2021-01-13 01:00:00,2021-01-13 02:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A290,2,2021-01-13 02:00:00,2021-01-13 03:00:00,New York,NY,70,Clear,10.0,50,5.0
A291,3,2021-01-13 03:00:00,2021-01-13 04:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A292,2,2021-01-13 04:00:00,2021-01-13 05:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A293,4,2021-01-13 05:00:00,2021-01-13 06:00:00,Houston,TX,80,Fog,8.0,80,6.0
A294,1,2021-01-13 06:00:00,2021-01-13 07:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A295,2,2021-01-13 07:00:00,2021-01-13 08:00:00,New York,NY,70,Clear,10.0,50,5.0
A296,3,2021-01-13 08:00:00,2021-01-13 09:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A297,2,2021-01-13 09:00:00,2021-01-13 10:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A298,4,2021-01-13 10:00:00,2021-01-13 11:00:00,Houston,TX,80,Fog,8.0,80,6.0
A299,1,2021-01-13 11:00:00,2021-01-13 12:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A300,2,2021-01-13 12:00:00,2021-01-13 13:00:00,New York,NY,70,Clear,10.0,50,5.0
A301,3,2021-01-13 13:00:00,2021-01-13 14:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A302,2,2021-01-13 14:00:00,2021-01-13 15:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A303,4,2021-01-13 15:00:00,2021-01-13 16:00:00,Houston,TX,80,Fog,8.0,80,6.0
A304,1,2021-01-13 16:00:00,2021-01-13 17:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A305,2,2021-01-13 17:00:00,2021-01-13 18:00:00,New York,NY,70,Clear,10.0,50,5.0
A306,3,2021-01-13 18:00:00,2021-01-13 19:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A307,2,2021-01-13 19:00:00,2021-01-13 20:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A308,4,2021-01-13 20:00:00,2021-01-13 21:00:00,Houston,TX,80,Fog,8.0,80,6.0
A309,1,2021-01-13 21:00:00,2021-01-13 22:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A310,2,2021-01-13 22:00:00,2021-01-13 23:00:00,New York,NY,70,Clear,10.0,50,5.0
A311,3,2021-01-13 23:00:00,2021-01-14 00:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A312,2,2021-01-14 00:00:00,2021-01-14 01:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A313,4,2021-01-14 01:00:00,2021-01-14 02:00:00,Houston,TX,80,Fog,8.0,80,6.0
A314,1,2021-01-14 02:00:00,2021-01-14 03:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A315,2,2021-01-14 03:00:00,2021-01-14 04:00:00,New York,NY,70,Clear,10.0,50,5.0
A316,3,2021-01-14 04:00:00,2021-01-14 05:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A317,2,2021-01-14 05:00:00,2021-01-14 06:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A318,4,2021-01-14 06:00:00,2021-01-14 07:00:00,Houston,TX,80,Fog,8.0,80,6.0
A319,1,2021-01-14 07:00:00,2021-01-14 08:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A320,2,2021-01-14 08:00:00,2021-01-14 09:00:00,New York,NY,70,Clear,10.0,50,5.0
A321,3,2021-01-14 09:00:00,2021-01-14 10:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A322,2,2021-01-14 10:00:00,2021-01-14 11:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A323,4,2021-01-14 11:00:00,2021-01-14 12:00:00,Houston,TX,80,Fog,8.0,80,6.0
A324,1,2021-01-14 12:00:00,2021-01-14 13:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A325,2,2021-01-14 13:00:00,2021-01-14 14:00:00,New York,NY,70,Clear,10.0,50,5.0
A326,3,2021-01-14 14:00:00,2021-01-14 15:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A327,2,2021-01-14 15:00:00,2021-01-14 16:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A328,4,2021-01-14 16:00:00,2021-01-14 17:00:00,Houston,TX,80,Fog,8.0,80,6.0
A329,1,2021-01-14 17:00:00,2021-01-14 18:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A330,2,2021-01-14 18:00:00,2021-01-14 19:00:00,New York,NY,70,Clear,10.0,50,5.0
A331,3,2021-01-14 19:00:00,2021-01-14 20:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A332,2,2021-01-14 20:00:00,2021-01-14 21:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A333,4,2021-01-14 21:00:00,2021-01-14 22:00:00,Houston,TX,80,Fog,8.0,80,6.0
A334,1,2021-01-14 22:00:00,2021-01-14 23:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A335,2,2021-01-14 23:00:00,2021-01-15 00:00:00,New York,NY,70,Clear,10.0,50,5.0
A336,3,2021-01-15 00:00:00,2021-01-15 01:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A337,2,2021-01-15 01:00:00,2021-01-15 02:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A338,4,2021-01-15 02:00:00,2021-01-15 03:00:00,Houston,TX,80,Fog,8.0,80,6.0
A339,1,2021-01-15 03:00:00,2021-01-15 04:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A340,2,2021-01-15 04:00:00,2021-01-15 05:00:00,New York,NY,70,Clear,10.0,50,5.0
A341,3,2021-01-15 05:00:00,2021-01-15 06:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A342,2,2021-01-15 06:00:00,2021-01-15 07:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A343,4,2021-01-15 07:00:00,2021-01-15 08:00:00,Houston,TX,80,Fog,8.0,80,6.0
A344,1,2021-01-15 08:00:00,2021-01-15 09:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A345,2,2021-01-15 09:00:00,2021-01-15 10:00:00,New York,NY,70,Clear,10.0,50,5.0
A346,3,2021-01-15 10:00:00,2021-01-15 11:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A347,2,2021-01-15 11:00:00,2021-01-15 12:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A348,4,2021-01-15 12:00:00,2021-01-15 13:00:00,Houston,TX,80,Fog,8.0,80,6.0
A349,1,2021-01-15 13:00:00,2021-01-15 14:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A350,2,2021-01-15 14:00:00,2021-01-15 15:00:00,New York,NY,70,Clear,10.0,50,5.0
A351,3,2021-01-15 15:00:00,2021-01-15 16:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A352,2,2021-01-15 16:00:00,2021-01-15 17:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A353,4,2021-01-15 17:00:00,2021-01-15 18:00:00,Houston,TX,80,Fog,8.0,80,6.0
A354,1,2021-01-15 18:00:00,2021-01-15 19:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A355,2,2021-01-15 19:00:00,2021-01-15 20:00:00,New York,NY,70,Clear,10.0,50,5.0
A356,3,2021-01-15 20:00:00,2021-01-15 21:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A357,2,2021-01-15 21:00:00,2021-01-15 22:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A358,4,2021-01-15 22:00:00,2021-01-15 23:00:00,Houston,TX,80,Fog,8.0,80,6.0
A359,1,2021-01-15 23:00:00,2021-01-16 00:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A360,2,2021-01-16 00:00:00,2021-01-16 01:00:00,New York,NY,70,Clear,10.0,50,5.0
A361,3,2021-01-16 01:00:00,2021-01-16 02:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A362,2,2021-01-16 02:00:00,2021-01-16 03:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A363,4,2021-01-16 03:00:00,2021-01-16 04:00:00,Houston,TX,80,Fog,8.0,80,6.0
A364,1,2021-01-16 04:00:00,2021-01-16 05:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A365,2,2021-01-16 05:00:00,2021-01-16 06:00:00,New York,NY,70,Clear,10.0,50,5.0
A366,3,2021-01-16 06:00:00,2021-01-16 07:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A367,2,2021-01-16 07:00:00,2021-01-16 08:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A368,4,2021-01-16 08:00:00,2021-01-16 09:00:00,Houston,TX,80,Fog,8.0,80,6.0
A369,1,2021-01-16 09:00:00,2021-01-16 10:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A370,2,2021-01-16 10:00:00,2021-01-16 11:00:00,New York,NY,70,Clear,10.0,50,5.0
A371,3,2021-01-16 11:00:00,2021-01-16 12:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A372,2,2021-01-16 12:00:00,2021-01-16 13:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A373,4,2021-01-16 13:00:00,2021-01-16 14:00:00,Houston,TX,80,Fog,8.0,80,6.0
A374,1,2021-01-16 14:00:00,2021-01-16 15:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A375,2,2021-01-16 15:00:00,2021-01-16 16:00:00,New York,NY,70,Clear,10.0,50,5.0
A376,3,2021-01-16 16:00:00,2021-01-16 17:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A377,2,2021-01-16 17:00:00,2021-01-16 18:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A378,4,2021-01-16 18:00:00,2021-01-16 19:00:00,Houston,TX,80,Fog,8.0,80,6.0
A379,1,2021-01-16 19:00:00,2021-01-16 20:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A380,2,2021-01-16 20:00:00,2021-01-16 21:00:00,New York,NY,70,Clear,10.0,50,5.0
A381,3,2021-01-16 21:00:00,2021-01-16 22:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A382,2,2021-01-16 22:00:00,2021-01-16 23:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A383,4,2021-01-16 23:00:00,2021-01-17 00:00:00,Houston,TX,80,Fog,8.0,80,6.0
A384,1,2021-01-17 00:00:00,2021-01-17 01:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A385,2,2021-01-17 01:00:00,2021-01-17 02:00:00,New York,NY,70,Clear,10.0,50,5.0
A386,3,2021-01-17 02:00:00,2021-01-17 03:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A387,2,2021-01-17 03:00:00,2021-01-17 04:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A388,4,2021-01-17 04:00:00,2021-01-17 05:00:00,Houston,TX,80,Fog,8.0,80,6.0
A389,1,2021-01-17 05:00:00,2021-01-17 06:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A390,2,2021-01-17 06:00:00,2021-01-17 07:00:00,New York,NY,70,Clear,10.0,50,5.0
A391,3,2021-01-17 07:00:00,2021-01-17 08:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A392,2,2021-01-17 08:00:00,2021-01-17 09:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A393,4,2021-01-17 09:00:00,2021-01-17 10:00:00,Houston,TX,80,Fog,8.0,80,6.0
A394,1,2021-01-17 10:00:00,2021-01-17 11:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A395,2,2021-01-17 11:00:00,2021-01-17 12:00:00,New York,NY,70,Clear,10.0,50,5.0
A396,3,2021-01-17 12:00:00,2021-01-17 13:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A397,2,2021-01-17 13:00:00,2021-01-17 14:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A398,4,2021-01-17 14:00:00,2021-01-17 15:00:00,Houston,TX,80,Fog,8.0,80,6.0
A399,1,2021-01-17 15:00:00,2021-01-17 16:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A400,2,2021-01-17 16:00:00,2021-01-17 17:00:00,New York,NY,70,Clear,10.0,50,5.0
A401,3,2021-01-17 17:00:00,2021-01-17 18:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A402,2,2021-01-17 18:00:00,2021-01-17 19:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A403,4,2021-01-17 19:00:00,2021-01-17 20:00:00,Houston,TX,80,Fog,8.0,80,6.0
A404,1,2021-01-17 20:00:00,2021-01-17 21:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A405,2,2021-01-17 21:00:00,2021-01-17 22:00:00,New York,NY,70,Clear,10.0,50,5.0
A406,3,2021-01-17 22:00:00,2021-01-17 23:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A407,2,2021-01-17 23:00:00,2021-01-18 00:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A408,4,2021-01-18 00:00:00,2021-01-18 01:00:00,Houston,TX,80,Fog,8.0,80,6.0
A409,1,2021-01-18 01:00:00,2021-01-18 02:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A410,2,2021-01-18 02:00:00,2021-01-18 03:00:00,New York,NY,70,Clear,10.0,50,5.0
A411,3,2021-01-18 03:00:00,2021-01-18 04:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A412,2,2021-01-18 04:00:00,2021-01-18 05:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A413,4,2021-01-18 05:00:00,2021-01-18 06:00:00,Houston,TX,80,Fog,8.0,80,6.0
A414,1,2021-01-18 06:00:00,2021-01-18 07:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A415,2,2021-01-18 07:00:00,2021-01-18 08:00:00,New York,NY,70,Clear,10.0,50,5.0
A416,3,2021-01-18 08:00:00,2021-01-18 09:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A417,2,2021-01-18 09:00:00,2021-01-18 10:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A418,4,2021-01-18 10:00:00,2021-01-18 11:00:00,Houston,TX,80,Fog,8.0,80,6.0
A419,1,2021-01-18 11:00:00,2021-01-18 12:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A420,2,2021-01-18 12:00:00,2021-01-18 13:00:00,New York,NY,70,Clear,10.0,50,5.0
A421,3,2021-01-18 13:00:00,2021-01-18 14:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A422,2,2021-01-18 14:00:00,2021-01-18 15:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A423,4,2021-01-18 15:00:00,2021-01-18 16:00:00,Houston,TX,80,Fog,8.0,80,6.0
A424,1,2021-01-18 16:00:00,2021-01-18 17:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A425,2,2021-01-18 17:00:00,2021-01-18 18:00:00,New York,NY,70,Clear,10.0,50,5.0
A426,3,2021-01-18 18:00:00,2021-01-18 19:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A427,2,2021-01-18 19:00:00,2021-01-18 20:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A428,4,2021-01-18 20:00:00,2021-01-18 21:00:00,Houston,TX,80,Fog,8.0,80,6.0
A429,1,2021-01-18 21:00:00,2021-01-18 22:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A430,2,2021-01-18 22:00:00,2021-01-18 23:00:00,New York,NY,70,Clear,10.0,50,5.0
A431,3,2021-01-18 23:00:00,2021-01-19 00:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A432,2,2021-01-19 00:00:00,2021-01-19 01:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A433,4,2021-01-19 01:00:00,2021-01-19 02:00:00,Houston,TX,80,Fog,8.0,80,6.0
A434,1,2021-01-19 02:00:00,2021-01-19 03:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A435,2,2021-01-19 03:00:00,2021-01-19 04:00:00,New York,NY,70,Clear,10.0,50,5.0
A436,3,2021-01-19 04:00:00,2021-01-19 05:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A437,2,2021-01-19 05:00:00,2021-01-19 06:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A438,4,2021-01-19 06:00:00,2021-01-19 07:00:00,Houston,TX,80,Fog,8.0,80,6.0
A439,1,2021-01-19 07:00:00,2021-01-19 08:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A440,2,2021-01-19 08:00:00,2021-01-19 09:00:00,New York,NY,70,Clear,10.0,50,5.0
A441,3,2021-01-19 09:00:00,2021-01-19 10:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A442,2,2021-01-19 10:00:00,2021-01-19 11:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A443,4,2021-01-19 11:00:00,2021-01-19 12:00:00,Houston,TX,80,Fog,8.0,80,6.0
A444,1,2021-01-19 12:00:00,2021-01-19 13:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A445,2,2021-01-19 13:00:00,2021-01-19 14:00:00,New York,NY,70,Clear,10.0,50,5.0
A446,3,2021-01-19 14:00:00,2021-01-19 15:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A447,2,2021-01-19 15:00:00,2021-01-19 16:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A448,4,2021-01-19 16:00:00,2021-01-19 17:00:00,Houston,TX,80,Fog,8.0,80,6.0
A449,1,2021-01-19 17:00:00,2021-01-19 18:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A450,2,2021-01-19 18:00:00,2021-01-19 19:00:00,New York,NY,70,Clear,10.0,50,5.0
A451,3,2021-01-19 19:00:00,2021-01-19 20:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A452,2,2021-01-19 20:00:00,2021-01-19 21:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A453,4,2021-01-19 21:00:00,2021-01-19 22:00:00,Houston,TX,80,Fog,8.0,80,6.0
A454,1,2021-01-19 22:00:00,2021-01-19 23:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A455,2,2021-01-19 23:00:00,2021-01-20 00:00:00,New York,NY,70,Clear,10.0,50,5.0
A456,3,2021-01-20 00:00:00,2021-01-20 01:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A457,2,2021-01-20 01:00:00,2021-01-20 02:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A458,4,2021-01-20 02:00:00,2021-01-20 03:00:00,Houston,TX,80,Fog,8.0,80,6.0
A459,1,2021-01-20 03:00:00,2021-01-20 04:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A460,2,2021-01-20 04:00:00,2021-01-20 05:00:00,New York,NY,70,Clear,10.0,50,5.0
A461,3,2021-01-20 05:00:00,2021-01-20 06:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A462,2,2021-01-20 06:00:00,2021-01-20 07:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A463,4,2021-01-20 07:00:00,2021-01-20 08:00:00,Houston,TX,80,Fog,8.0,80,6.0
A464,1,2021-01-20 08:00:00,2021-01-20 09:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A465,2,2021-01-20 09:00:00,2021-01-20 10:00:00,New York,NY,70,Clear,10.0,50,5.0
A466,3,2021-01-20 10:00:00,2021-01-20 11:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A467,2,2021-01-20 11:00:00,2021-01-20 12:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A468,4,2021-01-20 12:00:00,2021-01-20 13:00:00,Houston,TX,80,Fog,8.0,80,6.0
A469,1,2021-01-20 13:00:00,2021-01-20 14:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A470,2,2021-01-20 14:00:00,2021-01-20 15:00:00,New York,NY,70,Clear,10.0,50,5.0
A471,3,2021-01-20 15:00:00,2021-01-20 16:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A472,2,2021-01-20 16:00:00,2021-01-20 17:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A473,4,2021-01-20 17:00:00,2021-01-20 18:00:00,Houston,TX,80,Fog,8.0,80,6.0
A474,1,2021-01-20 18:00:00,2021-01-20 19:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A475,2,2021-01-20 19:00:00,2021-01-20 20:00:00,New York,NY,70,Clear,10.0,50,5.0
A476,3,2021-01-20 20:00:00,2021-01-20 21:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A477,2,2021-01-20 21:00:00,2021-01-20 22:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A478,4,2021-01-20 22:00:00,2021-01-20 23:00:00,Houston,TX,80,Fog,8.0,80,6.0
A479,1,2021-01-20 23:00:00,2021-01-21 00:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A480,2,2021-01-21 00:00:00,2021-01-21 01:00:00,New York,NY,70,Clear,10.0,50,5.0
A481,3,2021-01-21 01:00:00,2021-01-21 02:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A482,2,2021-01-21 02:00:00,2021-01-21 03:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A483,4,2021-01-21 03:00:00,2021-01-21 04:00:00,Houston,TX,80,Fog,8.0,80,6.0
A484,1,2021-01-21 04:00:00,2021-01-21 05:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A485,2,2021-01-21 05:00:00,2021-01-21 06:00:00,New York,NY,70,Clear,10.0,50,5.0
A486,3,2021-01-21 06:00:00,2021-01-21 07:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A487,2,2021-01-21 07:00:00,2021-01-21 08:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A488,4,2021-01-21 08:00:00,2021-01-21 09:00:00,Houston,TX,80,Fog,8.0,80,6.0
A489,1,2021-01-21 09:00:00,2021-01-21 10:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A490,2,2021-01-21 10:00:00,2021-01-21 11:00:00,New York,NY,70,Clear,10.0,50,5.0
A491,3,2021-01-21 11:00:00,2021-01-21 12:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A492,2,2021-01-21 12:00:00,2021-01-21 13:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A493,4,2021-01-21 13:00:00,2021-01-21 14:00:00,Houston,TX,80,Fog,8.0,80,6.0
A494,1,2021-01-21 14:00:00,2021-01-21 15:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A495,2,2021-01-21 15:00:00,2021-01-21 16:00:00,New York,NY,70,Clear,10.0,50,5.0
A496,3,2021-01-21 16:00:00,2021-01-21 17:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A497,2,2021-01-21 17:00:00,2021-01-21 18:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A498,4,2021-01-21 18:00:00,2021-01-21 19:00:00,Houston,TX,80,Fog,8.0,80,6.0
